,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
41,2019-02-27T22:00:00.000000000Z,20344,1.13673,1.14197,1.13596,1.13706,1.13637,1.14191,1.13589,1.13696,1.13709,1.14203,1.13602,1.13716
42,2019-02-28T22:00:00.000000000Z,17278,1.13706,1.14086,1.13532,1.13648,1.13696,1.14080,1.13526,1.13605,1.13716,1.14093,1.13539,1.13692
43,2019-03-03T22:00:00.000000000Z,13541,1.13828,1.13831,1.13092,1.13398,1.13808,1.13808,1.13086,1.13388,1.13849,1.13880,1.13098,1.13407
44,2019-03-04T22:00:00.000000000Z,15716,1.13396,1.13412,1.12896,1.13078,1.13387,1.13395,1.12890,1.13065,1.13404,1.13442,1.12903,1.13090
45,2019-03-05T22:00:00.000000000Z,14393,1.13078,1.13246,1.12854,1.13066,1.13065,1.13240,1.12845,1.13051,1.13090,1.13253,1.12862,1.13080
46,2019-03-06T22:00:00.000000000Z,25478,1.13072,1.13202,1.11764,1.11940,1.13027,1.13196,1.11743,1.11928,1.13116,1.13208,1.11774,1.11952
47,2019-03-07T22:00:00.000000000Z,19054,1.11937,1.12461,1.11854,1.12347,1.11917,1.12454,1.11846,1.12297,1.11957,1.12468,1.11860,1.12397
48,2019-03-10T21:00:00.000000000Z,13375,1.12336,1.12586,1.12218,1.12450,1.12294,1.12579,1.12211,1.12437,1.12378,1.12592,1.12224,1.12462
49,2019-03-11T21:00:00.000000000Z,20105,1.12452,1.13050,1.12452,1.12874,1.12435,1.13043,1.12434,1.12850,1.12470,1.13056,1.12466,1.12898
50,2019-03-12T21:00:00.000000000Z,14718,1.12864,1.13387,1.12776,1.13278,1.12841,1.13380,1.12769,1.13262,1.12886,1.13394,1.12782,1.13295
51,2019-03-13T21:00:00.000000000Z,16036,1.13296,1.13376,1.12942,1.13044,1.13262,1.13367,1.12936,1.13023,1.13329,1.13389,1.12949,1.13064
52,2019-03-14T21:00:00.000000000Z,12998,1.13032,1.13444,1.12998,1.13250,1.13009,1.13437,1.12960,1.13235,1.13056,1.13451,1.13008,1.13264
53,2019-03-17T21:00:00.000000000Z,10656,1.13226,1.13588,1.13194,1.13394,1.13184,1.13582,1.13184,1.13382,1.13268,1.13595,1.13201,1.13406
54,2019-03-18T21:00:00.000000000Z,10636,1.13354,1.13616,1.13338,1.13507,1.13321,1.13610,1.13320,1.13457,1.13388,1.13623,1.13345,1.13557
55,2019-03-19T21:00:00.000000000Z,19452,1.13521,1.14482,1.13358,1.14128,1.13483,1.14476,1.13351,1.14117,1.13559,1.14489,1.13363,1.14138
56,2019-03-20T21:00:00.000000000Z,19644,1.14128,1.14376,1.13428,1.13754,1.14117,1.14368,1.13421,1.13738,1.14138,1.14383,1.13434,1.13769
57,2019-03-21T21:00:00.000000000Z,25251,1.13749,1.13906,1.12736,1.13014,1.13717,1.13900,1.12728,1.12981,1.13781,1.13914,1.12743,1.13046
58,2019-03-24T21:00:00.000000000Z,15789,1.12930,1.13314,1.12892,1.13128,1.12880,1.13308,1.12853,1.13078,1.12980,1.13321,1.12902,1.13178
59,2019-03-25T21:00:00.000000000Z,16060,1.13108,1.13259,1.12634,1.12656,1.13096,1.13253,1.12627,1.12647,1.13121,1.13266,1.12642,1.12666
60,2019-03-26T21:00:00.000000000Z,21214,1.12650,1.12856,1.12423,1.12440,1.12627,1.12850,1.12417,1.12428,1.12673,1.12862,1.12429,1.12453
61,2019-03-27T21:00:00.000000000Z,20207,1.12452,1.12612,1.12137,1.12240,1.12437,1.12606,1.12131,1.12229,1.12467,1.12619,1.12143,1.12252
62,2019-03-28T21:00:00.000000000Z,19942,1.12217,1.12466,1.12100,1.12178,1.12176,1.12460,1.12094,1.12162,1.12258,1.12473,1.12106,1.12194
63,2019-03-31T21:00:00.000000000Z,16328,1.12296,1.12498,1.12041,1.12128,1.12246,1.12491,1.12035,1.12093,1.12346,1.12506,1.12047,1.12162
64,2019-04-01T21:00:00.000000000Z,13928,1.12125,1.12161,1.11839,1.12044,1.12112,1.12152,1.11832,1.12037,1.12138,1.12170,1.11846,1.12052
65,2019-04-02T21:00:00.000000000Z,13767,1.12042,1.12546,1.12010,1.12330,1.12035,1.12540,1.11979,1.12318,1.12050,1.12553,1.12026,1.12342
66,2019-04-03T21:00:00.000000000Z,11388,1.12330,1.12478,1.12061,1.12206,1.12318,1.12470,1.12053,1.12192,1.12342,1.12485,1.12069,1.12219
67,2019-04-04T21:00:00.000000000Z,11740,1.12197,1.12464,1.12103,1.12162,1.12186,1.12429,1.12097,1.12112,1.12208,1.12507,1.12109,1.12212
68,2019-04-07T21:00:00.000000000Z,9177,1.12176,1.12746,1.12144,1.12611,1.12136,1.12739,1.12095,1.12561,1.12215,1.12752,1.12157,1.12661
69,2019-04-08T21:00:00.000000000Z,11146,1.12629,1.12842,1.12553,1.12627,1.12583,1.12835,1.12544,1.12614,1.12675,1.12848,1.12562,1.12640
70,2019-04-09T21:00:00.000000000Z,15079,1.12627,1.12876,1.12298,1.12737,1.12614,1.12858,1.12291,1.12727,1.12640,1.12915,1.12303,1.12747
71,2019-04-10T21:00:00.000000000Z,10608,1.12734,1.12874,1.12500,1.12541,1.12722,1.12867,1.12491,1.12491,1.12746,1.12880,1.12507,1.12591
72,2019-04-11T21:00:00.000000000Z,12464,1.12536,1.13239,1.12536,1.12988,1.12514,1.13233,1.12495,1.12939,1.12558,1.13245,1.12554,1.13038
73,2019-04-14T21:00:00.000000000Z,9631,1.13046,1.13210,1.12976,1.13044,1.12996,1.13204,1.12970,1.12994,1.13096,1.13216,1.12983,1.13094
74,2019-04-15T21:00:00.000000000Z,14524,1.13042,1.13140,1.12796,1.12808,1.13027,1.13134,1.12787,1.12794,1.13056,1.13146,1.12805,1.12821
75,2019-04-16T21:00:00.000000000Z,12141,1.12828,1.13237,1.12788,1.12980,1.12813,1.13231,1.12781,1.12930,1.12842,1.13243,1.12796,1.13030
76,2019-04-17T21:00:00.000000000Z,16438,1.12962,1.13042,1.12263,1.12306,1.12927,1.13035,1.12257,1.12271,1.12997,1.13048,1.12269,1.12340
77,2019-04-18T21:00:00.000000000Z,3379,1.12310,1.12477,1.12290,1.12452,1.12266,1.12468,1.12259,1.12402,1.12354,1.12502,1.12310,1.12502
78,2019-04-21T21:00:00.000000000Z,4239,1.12447,1.12620,1.12360,1.12572,1.12397,1.12614,1.12353,1.12559,1.12497,1.12627,1.12366,1.12585
79,2019-04-22T21:00:00.000000000Z,11482,1.12572,1.12612,1.11924,1.12272,1.12559,1.12606,1.11918,1.12260,1.12585,1.12619,1.11930,1.12285
80,2019-04-23T21:00:00.000000000Z,18309,1.12268,1.12268,1.11406,1.11538,1.12252,1.12252,1.11399,1.11488,1.12284,1.12285,1.11412,1.11588
81,2019-04-24T21:00:00.000000000Z,15505,1.11538,1.11625,1.11184,1.11320,1.11488,1.11619,1.11173,1.11275,1.11588,1.11631,1.11193,1.11364
82,2019-04-25T21:00:00.000000000Z,17895,1.11320,1.11739,1.11115,1.11472,1.11275,1.11733,1.11095,1.11422,1.11364,1.11745,1.11130,1.11522
83,2019-04-28T21:00:00.000000000Z,9923,1.11465,1.11868,1.11452,1.11852,1.11424,1.11861,1.11424,1.11831,1.11506,1.11874,1.11459,1.11872
84,2019-04-29T21:00:00.000000000Z,15722,1.11854,1.12292,1.11760,1.12151,1.11836,1.12285,1.11754,1.12141,1.11872,1.12300,1.11766,1.12161
85,2019-04-30T21:00:00.000000000Z,19826,1.12151,1.12649,1.11873,1.11949,1.12141,1.12643,1.11866,1.11899,1.12161,1.12655,1.11880,1.11999
86,2019-05-01T21:00:00.000000000Z,14734,1.11962,1.12191,1.11710,1.11726,1.11945,1.12184,1.11676,1.11676,1.11979,1.12198,1.11716,1.11776
87,2019-05-02T21:00:00.000000000Z,18001,1.11722,1.12048,1.11354,1.12013,1.11698,1.12040,1.11346,1.11963,1.11747,1.12063,1.11361,1.12063
88,2019-05-05T21:00:00.000000000Z,14192,1.11738,1.12093,1.11708,1.11994,1.11688,1.12087,1.11658,1.11978,1.11788,1.12099,1.11754,1.12011
89,2019-05-06T21:00:00.000000000Z,16102,1.12004,1.12180,1.11666,1.11917,1.11956,1.12174,1.11660,1.11905,1.12053,1.12186,1.11673,1.11929
90,2019-05-07T21:00:00.000000000Z,18556,1.11912,1.12136,1.11829,1.11921,1.11892,1.12130,1.11823,1.11871,1.11931,1.12144,1.11835,1.11971
91,2019-05-08T21:00:00.000000000Z,21220,1.11914,1.12510,1.11736,1.12132,1.11900,1.12504,1.11730,1.12082,1.11927,1.12517,1.11743,1.12182
92,2019-05-09T21:00:00.000000000Z,17069,1.12168,1.12536,1.12142,1.12336,1.12121,1.12530,1.12093,1.12302,1.12216,1.12542,1.12164,1.12370
93,2019-05-12T21:00:00.000000000Z,14941,1.12348,1.12636,1.12222,1.12231,1.12306,1.12629,1.12181,1.12181,1.12391,1.12642,1.12232,1.12281
94,2019-05-13T21:00:00.000000000Z,12471,1.12227,1.12438,1.12012,1.12040,1.12211,1.12432,1.12005,1.12026,1.12243,1.12445,1.12019,1.12054
95,2019-05-14T21:00:00.000000000Z,15907,1.12040,1.12246,1.11780,1.12017,1.12026,1.12238,1.11772,1.12003,1.12054,1.12253,1.11788,1.12031
96,2019-05-15T21:00:00.000000000Z,12018,1.12017,1.12240,1.11664,1.11736,1.12003,1.12235,1.11657,1.11728,1.12031,1.12246,1.11670,1.11745
97,2019-05-16T21:00:00.000000000Z,13348,1.11747,1.11843,1.11553,1.11574,1.11705,1.11837,1.11546,1.11548,1.11789,1.11849,1.11560,1.11600
98,2019-05-19T21:00:00.000000000Z,9247,1.11610,1.11748,1.11508,1.11659,1.11572,1.11743,1.11501,1.11643,1.11649,1.11754,1.11513,1.11675
99,2019-05-20T21:00:00.000000000Z,12979,1.11664,1.11880,1.11420,1.11613,1.11642,1.11874,1.11413,1.11587,1.11685,1.11890,1.11426,1.11639
100,2019-05-21T21:00:00.000000000Z,9933,1.11606,1.11802,1.11488,1.11507,1.11579,1.11796,1.11482,1.11497,1.11634,1.11809,1.11494,1.11517
101,2019-05-22T21:00:00.000000000Z,16500,1.11507,1.11876,1.11072,1.11818,1.11497,1.11870,1.11064,1.11807,1.11517,1.11882,1.11079,1.11830
102,2019-05-23T21:00:00.000000000Z,11407,1.11812,1.12121,1.11737,1.12038,1.11792,1.12115,1.11687,1.11988,1.11832,1.12127,1.11781,1.12088
103,2019-05-26T21:00:00.000000000Z,4665,1.12099,1.12152,1.11872,1.11932,1.12086,1.12146,1.11866,1.11884,1.12112,1.12159,1.11878,1.11980
104,2019-05-27T21:00:00.000000000Z,11949,1.11932,1.11984,1.11594,1.11602,1.11884,1.11978,1.11586,1.11594,1.11980,1.11991,1.11601,1.11611
105,2019-05-28T21:00:00.000000000Z,13410,1.11608,1.11724,1.11244,1.11310,1.11596,1.11718,1.11238,1.11301,1.11620,1.11730,1.11250,1.11318
106,2019-05-29T21:00:00.000000000Z,10043,1.11322,1.11433,1.11162,1.11292,1.11305,1.11427,1.11154,1.11280,1.11340,1.11440,1.11170,1.11303
107,2019-05-30T21:00:00.000000000Z,17523,1.11292,1.11797,1.11252,1.11688,1.11280,1.11791,1.11246,1.11675,1.11303,1.11803,1.11258,1.11702
108,2019-06-02T21:00:00.000000000Z,17768,1.11664,1.12620,1.11603,1.12416,1.11614,1.12614,1.11574,1.12407,1.11714,1.12627,1.11609,1.12424
109,2019-06-03T21:00:00.000000000Z,21230,1.12416,1.12774,1.12265,1.12520,1.12407,1.12768,1.12258,1.12511,1.12424,1.12779,1.12272,1.12528
110,2019-06-04T21:00:00.000000000Z,24598,1.12514,1.13068,1.12198,1.12210,1.12504,1.13060,1.12192,1.12196,1.12523,1.13075,1.12204,1.12225
111,2019-06-05T21:00:00.000000000Z,27366,1.12220,1.13090,1.12018,1.12754,1.12209,1.13083,1.11971,1.12736,1.12231,1.13097,1.12065,1.12773
112,2019-06-06T21:00:00.000000000Z,21464,1.12780,1.13478,1.12514,1.13333,1.12750,1.13472,1.12508,1.13296,1.12811,1.13483,1.12520,1.13370
113,2019-06-09T21:00:00.000000000Z,12089,1.13213,1.13311,1.12901,1.13116,1.13163,1.13298,1.12895,1.13106,1.13263,1.13337,1.12907,1.13126
114,2019-06-10T21:00:00.000000000Z,15691,1.13119,1.13376,1.13013,1.13260,1.13107,1.13370,1.13007,1.13252,1.13131,1.13382,1.13019,1.13267
115,2019-06-11T21:00:00.000000000Z,16707,1.13270,1.13434,1.12825,1.12874,1.13253,1.13428,1.12819,1.12865,1.13286,1.13440,1.12831,1.12884
116,2019-06-12T21:00:00.000000000Z,12847,1.12878,1.13036,1.12686,1.12764,1.12865,1.13030,1.12679,1.12757,1.12890,1.13042,1.12693,1.12771
117,2019-06-13T21:00:00.000000000Z,17189,1.12772,1.12892,1.12025,1.12096,1.12758,1.12887,1.12019,1.12047,1.12786,1.12898,1.12031,1.12146
118,2019-06-16T21:00:00.000000000Z,10145,1.12108,1.12470,1.12039,1.12180,1.12077,1.12463,1.12033,1.12168,1.12140,1.12478,1.12044,1.12193
119,2019-06-17T21:00:00.000000000Z,24577,1.12186,1.12428,1.11816,1.11942,1.12165,1.12422,1.11809,1.11933,1.12206,1.12435,1.11822,1.11952
120,2019-06-18T21:00:00.000000000Z,23981,1.11936,1.12540,1.11873,1.12262,1.11917,1.12532,1.11867,1.12251,1.11955,1.12549,1.11879,1.12273
121,2019-06-19T21:00:00.000000000Z,23056,1.12264,1.13174,1.12264,1.12916,1.12250,1.13165,1.12248,1.12907,1.12278,1.13183,1.12278,1.12924
122,2019-06-20T21:00:00.000000000Z,22908,1.12931,1.13778,1.12831,1.13688,1.12901,1.13772,1.12825,1.13668,1.12961,1.13785,1.12837,1.13708
123,2019-06-23T21:00:00.000000000Z,14734,1.13719,1.14041,1.13672,1.13988,1.13692,1.14035,1.13636,1.13973,1.13746,1.14047,1.13698,1.14002
124,2019-06-24T21:00:00.000000000Z,24429,1.13984,1.14122,1.13442,1.13672,1.13969,1.14115,1.13435,1.13650,1.13999,1.14129,1.13449,1.13694
125,2019-06-25T21:00:00.000000000Z,18436,1.13672,1.13914,1.13476,1.13686,1.13650,1.13905,1.13460,1.13636,1.13694,1.13923,1.13484,1.13736
126,2019-06-26T21:00:00.000000000Z,16530,1.13690,1.13815,1.13479,1.13694,1.13665,1.13809,1.13472,1.13686,1.13716,1.13821,1.13486,1.13703
127,2019-06-27T21:00:00.000000000Z,15968,1.13688,1.13935,1.13508,1.13721,1.13674,1.13928,1.13502,1.13671,1.13701,1.13942,1.13514,1.13771
128,2019-06-30T21:00:00.000000000Z,18780,1.13614,1.13711,1.12812,1.12856,1.13584,1.13704,1.12805,1.12844,1.13644,1.13721,1.12819,1.12867
129,2019-07-01T21:00:00.000000000Z,15567,1.12856,1.13214,1.12752,1.12860,1.12844,1.13198,1.12746,1.12849,1.12867,1.13233,1.12759,1.12871
130,2019-07-02T21:00:00.000000000Z,14593,1.12860,1.13123,1.12689,1.12770,1.12849,1.13114,1.12676,1.12742,1.12871,1.13139,1.12695,1.12797
131,2019-07-03T21:00:00.000000000Z,5731,1.12780,1.12952,1.12733,1.12847,1.12764,1.12945,1.12726,1.12835,1.12795,1.12960,1.12740,1.12859
132,2019-07-04T21:00:00.000000000Z,15161,1.12841,1.12878,1.12076,1.12255,1.12811,1.12870,1.12070,1.12205,1.12871,1.12885,1.12081,1.12305
133,2019-07-07T21:00:00.000000000Z,9091,1.12248,1.12344,1.12071,1.12144,1.12212,1.12339,1.12065,1.12137,1.12284,1.12350,1.12077,1.12152
134,2019-07-08T21:00:00.000000000Z,9269,1.12144,1.12188,1.11935,1.12078,1.12137,1.12182,1.11929,1.12069,1.12152,1.12195,1.11941,1.12086
135,2019-07-09T21:00:00.000000000Z,16374,1.12075,1.12643,1.12020,1.12505,1.12066,1.12636,1.12005,1.12499,1.12084,1.12650,1.12026,1.12511
136,2019-07-10T21:00:00.000000000Z,16576,1.12516,1.12858,1.12454,1.12537,1.12502,1.12851,1.12445,1.12513,1.12530,1.12864,1.12463,1.12561
137,2019-07-11T21:00:00.000000000Z,12671,1.12542,1.12750,1.12382,1.12706,1.12529,1.12744,1.12376,1.12686,1.12556,1.12757,1.12389,1.12725
138,2019-07-14T21:00:00.000000000Z,9183,1.12705,1.12839,1.12532,1.12578,1.12655,1.12833,1.12524,1.12571,1.12755,1.12845,1.12541,1.12586
139,2019-07-15T21:00:00.000000000Z,12021,1.12578,1.12635,1.12020,1.12102,1.12571,1.12629,1.12015,1.12083,1.12586,1.12642,1.12026,1.12120
140,2019-07-16T21:00:00.000000000Z,9253,1.12105,1.12336,1.11998,1.12242,1.12095,1.12329,1.11992,1.12229,1.12115,1.12342,1.12004,1.12256
141,2019-07-17T21:00:00.000000000Z,17359,1.12246,1.12804,1.12052,1.12770,1.12229,1.12797,1.12046,1.12760,1.12262,1.12810,1.12057,1.12779
142,2019-07-18T21:00:00.000000000Z,16321,1.12770,1.12821,1.12036,1.12206,1.12760,1.12814,1.12030,1.12172,1.12779,1.12828,1.12043,1.12239
143,2019-07-21T21:00:00.000000000Z,9204,1.12175,1.12254,1.12063,1.12089,1.12145,1.12247,1.12057,1.12080,1.12205,1.12260,1.12069,1.12098
144,2019-07-22T21:00:00.000000000Z,10182,1.12094,1.12096,1.11460,1.11515,1.12081,1.12086,1.11453,1.11508,1.12106,1.12107,1.11466,1.11522
145,2019-07-23T21:00:00.000000000Z,12158,1.11518,1.11558,1.11270,1.11394,1.11505,1.11552,1.11263,1.11385,1.11532,1.11571,1.11278,1.11403
146,2019-07-24T21:00:00.000000000Z,25335,1.11409,1.11877,1.11014,1.11474,1.11387,1.11870,1.11007,1.11459,1.11431,1.11884,1.11021,1.11488
147,2019-07-25T21:00:00.000000000Z,12091,1.11463,1.11512,1.11120,1.11280,1.11452,1.11505,1.11114,1.11230,1.11474,1.11518,1.11126,1.11330
148,2019-07-28T21:00:00.000000000Z,8828,1.11252,1.11508,1.11130,1.11452,1.11229,1.11502,1.11123,1.11439,1.11275,1.11515,1.11136,1.11466
149,2019-07-29T21:00:00.000000000Z,11922,1.11450,1.11612,1.11321,1.11557,1.11437,1.11605,1.11315,1.11548,1.11463,1.11619,1.11327,1.11566
150,2019-07-30T21:00:00.000000000Z,29431,1.11552,1.11620,1.10604,1.10766,1.11538,1.11614,1.10597,1.10758,1.11567,1.11628,1.10610,1.10773
151,2019-07-31T21:00:00.000000000Z,29981,1.10766,1.10958,1.10270,1.10850,1.10758,1.10952,1.10264,1.10839,1.10773,1.10965,1.10276,1.10860
152,2019-08-01T21:00:00.000000000Z,29253,1.10831,1.11164,1.10698,1.11084,1.10794,1.11158,1.10691,1.11045,1.10868,1.11170,1.10706,1.11123
153,2019-08-04T21:00:00.000000000Z,24695,1.11045,1.12132,1.11045,1.12030,1.10995,1.12125,1.10995,1.12020,1.11095,1.12138,1.11054,1.12039
154,2019-08-05T21:00:00.000000000Z,23369,1.12048,1.12496,1.11676,1.12018,1.12027,1.12489,1.11669,1.11997,1.12068,1.12503,1.11682,1.12038
155,2019-08-06T21:00:00.000000000Z,28877,1.12004,1.12418,1.11795,1.11990,1.11994,1.12412,1.11778,1.11980,1.12014,1.12426,1.11801,1.12001
156,2019-08-07T21:00:00.000000000Z,23272,1.11985,1.12313,1.11773,1.11796,1.11953,1.12279,1.11761,1.11784,1.12017,1.12362,1.11782,1.11808
157,2019-08-08T21:00:00.000000000Z,16422,1.11837,1.12231,1.11803,1.12001,1.11793,1.12225,1.11759,1.11953,1.11881,1.12237,1.11837,1.12049
158,2019-08-11T21:00:00.000000000Z,15039,1.11980,1.12308,1.11620,1.12138,1.11962,1.12302,1.11614,1.12127,1.11997,1.12314,1.11627,1.12148
159,2019-08-12T21:00:00.000000000Z,24507,1.12130,1.12285,1.11700,1.11716,1.12118,1.12279,1.11693,1.11702,1.12143,1.12291,1.11707,1.11730
160,2019-08-13T21:00:00.000000000Z,18516,1.11712,1.11908,1.11307,1.11392,1.11698,1.11902,1.11301,1.11367,1.11725,1.11914,1.11313,1.11418
161,2019-08-14T21:00:00.000000000Z,24309,1.11392,1.11584,1.10914,1.11099,1.11367,1.11578,1.10907,1.11049,1.11418,1.11589,1.10920,1.11149
162,2019-08-15T21:00:00.000000000Z,15586,1.11055,1.11123,1.10665,1.10904,1.11038,1.11115,1.10659,1.10890,1.11072,1.11173,1.10671,1.10919
163,2019-08-18T21:00:00.000000000Z,10531,1.10942,1.11139,1.10764,1.10782,1.10898,1.11131,1.10757,1.10771,1.10986,1.11147,1.10771,1.10792
164,2019-08-19T21:00:00.000000000Z,11445,1.10784,1.11068,1.10657,1.11008,1.10765,1.11061,1.10651,1.10996,1.10804,1.11074,1.10663,1.11020
165,2019-08-20T21:00:00.000000000Z,9898,1.10998,1.11072,1.10809,1.10845,1.10975,1.11066,1.10767,1.10835,1.11021,1.11078,1.10818,1.10855
166,2019-08-21T21:00:00.000000000Z,16385,1.10858,1.11132,1.10637,1.10796,1.10839,1.11126,1.10631,1.10789,1.10878,1.11138,1.10643,1.10804
167,2019-08-22T21:00:00.000000000Z,23247,1.10816,1.11532,1.10518,1.11434,1.10781,1.11525,1.10493,1.11384,1.10852,1.11541,1.10524,1.11484
168,2019-08-25T21:00:00.000000000Z,25073,1.11522,1.11641,1.10944,1.11002,1.11497,1.11632,1.10937,1.10952,1.11546,1.11653,1.10950,1.11052
169,2019-08-26T21:00:00.000000000Z,14568,1.11026,1.11160,1.10858,1.10902,1.10986,1.11154,1.10852,1.10892,1.11065,1.11167,1.10864,1.10912
170,2019-08-27T21:00:00.000000000Z,13132,1.10909,1.10981,1.10732,1.10777,1.10892,1.10975,1.10727,1.10768,1.10926,1.10987,1.10738,1.10786
171,2019-08-28T21:00:00.000000000Z,15819,1.10782,1.10925,1.10420,1.10568,1.10773,1.10912,1.10414,1.10556,1.10792,1.10953,1.10426,1.10579
172,2019-08-29T21:00:00.000000000Z,17510,1.10568,1.10604,1.09632,1.09905,1.10556,1.10597,1.09625,1.09855,1.10579,1.10611,1.09638,1.09955
173,2019-09-01T21:00:00.000000000Z,8477,1.09894,1.09968,1.09580,1.09698,1.09858,1.09959,1.09574,1.09654,1.09931,1.09976,1.09586,1.09741
174,2019-09-02T21:00:00.000000000Z,18915,1.09698,1.09788,1.09262,1.09739,1.09654,1.09782,1.09238,1.09724,1.09741,1.09795,1.09270,1.09754
175,2019-09-03T21:00:00.000000000Z,15373,1.09729,1.10383,1.09688,1.10348,1.09717,1.10376,1.09681,1.10336,1.09741,1.10390,1.09696,1.10360
176,2019-09-04T21:00:00.000000000Z,16970,1.10352,1.10848,1.10167,1.10346,1.10335,1.10842,1.10161,1.10336,1.10369,1.10855,1.10173,1.10357
177,2019-09-05T21:00:00.000000000Z,16916,1.10346,1.10574,1.10204,1.10279,1.10336,1.10568,1.10198,1.10229,1.10357,1.10580,1.10209,1.10329
178,2019-09-08T21:00:00.000000000Z,12563,1.10256,1.10680,1.10156,1.10472,1.10223,1.10674,1.10150,1.10449,1.10288,1.10687,1.10163,1.10496
179,2019-09-09T21:00:00.000000000Z,12412,1.10472,1.10594,1.10306,1.10431,1.10449,1.10588,1.10300,1.10423,1.10496,1.10600,1.10313,1.10439
180,2019-09-10T21:00:00.000000000Z,12452,1.10445,1.10556,1.09854,1.10104,1.10430,1.10549,1.09848,1.10094,1.10460,1.10563,1.09860,1.10114
181,2019-09-11T21:00:00.000000000Z,39606,1.10096,1.10873,1.09268,1.10638,1.10086,1.10866,1.09262,1.10626,1.10106,1.10880,1.09275,1.10649
182,2019-09-12T21:00:00.000000000Z,18456,1.10663,1.11096,1.10556,1.10743,1.10628,1.11091,1.10549,1.10693,1.10698,1.11102,1.10562,1.10793
183,2019-09-15T21:00:00.000000000Z,16309,1.10748,1.10864,1.09937,1.10033,1.10727,1.10857,1.09928,1.09983,1.10768,1.10870,1.09943,1.10083
184,2019-09-16T21:00:00.000000000Z,18085,1.10006,1.10746,1.09903,1.10724,1.09959,1.10739,1.09897,1.10713,1.10052,1.10754,1.09909,1.10736
185,2019-09-17T21:00:00.000000000Z,20571,1.10718,1.10756,1.10139,1.10297,1.10701,1.10749,1.10132,1.10287,1.10735,1.10764,1.10145,1.10307
186,2019-09-18T21:00:00.000000000Z,16625,1.10290,1.10734,1.10229,1.10408,1.10269,1.10729,1.10223,1.10397,1.10311,1.10741,1.10235,1.10418
187,2019-09-19T21:00:00.000000000Z,15976,1.10413,1.10676,1.09964,1.10182,1.10398,1.10671,1.09958,1.10132,1.10428,1.10683,1.09971,1.10232
188,2019-09-22T21:00:00.000000000Z,16908,1.10163,1.10255,1.09662,1.09932,1.10136,1.10249,1.09656,1.09925,1.10190,1.10261,1.09668,1.09939
189,2019-09-23T21:00:00.000000000Z,15810,1.09937,1.10242,1.09839,1.10200,1.09928,1.10236,1.09833,1.10180,1.09946,1.10247,1.09845,1.10221
190,2019-09-24T21:00:00.000000000Z,15524,1.10205,1.10222,1.09376,1.09431,1.10168,1.10199,1.09370,1.09381,1.10242,1.10268,1.09383,1.09481
191,2019-09-25T21:00:00.000000000Z,16506,1.09431,1.09675,1.09088,1.09204,1.09381,1.09669,1.09082,1.09189,1.09481,1.09681,1.09095,1.09218
192,2019-09-26T21:00:00.000000000Z,15818,1.09194,1.09587,1.09048,1.09404,1.09182,1.09580,1.09040,1.09354,1.09205,1.09594,1.09054,1.09454
193,2019-09-27T21:00:00.000000000Z,1,1.09410,1.09410,1.09410,1.09410,1.09360,1.09360,1.09360,1.09360,1.09460,1.09460,1.09460,1.09460
194,2019-09-29T21:00:00.000000000Z,14130,1.09420,1.09480,1.08847,1.08986,1.09404,1.09473,1.08840,1.08971,1.09437,1.09486,1.08854,1.09002
195,2019-09-30T21:00:00.000000000Z,25516,1.09002,1.09429,1.08792,1.09323,1.08978,1.09423,1.08787,1.09273,1.09027,1.09436,1.08798,1.09373
196,2019-10-01T21:00:00.000000000Z,14783,1.09336,1.09638,1.09042,1.09590,1.09310,1.09631,1.09036,1.09583,1.09362,1.09644,1.09049,1.09598
197,2019-10-02T21:00:00.000000000Z,18688,1.09602,1.09994,1.09411,1.09634,1.09593,1.09988,1.09405,1.09624,1.09612,1.10000,1.09417,1.09643
198,2019-10-03T21:00:00.000000000Z,17610,1.09650,1.09982,1.09572,1.09782,1.09628,1.09955,1.09566,1.09734,1.09671,1.10023,1.09577,1.09831
199,2019-10-06T21:00:00.000000000Z,12090,1.09824,1.10004,1.09620,1.09708,1.09791,1.09999,1.09614,1.09699,1.09856,1.10010,1.09627,1.09717
200,2019-10-07T21:00:00.000000000Z,18019,1.09708,1.09962,1.09410,1.09560,1.09699,1.09954,1.09402,1.09516,1.09717,1.09969,1.09417,1.09603
201,2019-10-08T21:00:00.000000000Z,12214,1.09560,1.09902,1.09530,1.09701,1.09516,1.09895,1.09484,1.09651,1.09603,1.09910,1.09556,1.09751
202,2019-10-09T21:00:00.000000000Z,20404,1.09717,1.10338,1.09713,1.10050,1.09699,1.10331,1.09691,1.10042,1.09735,1.10346,1.09728,1.10059
203,2019-10-10T21:00:00.000000000Z,24920,1.10054,1.10628,1.10008,1.10384,1.10034,1.10622,1.10000,1.10334,1.10074,1.10635,1.10016,1.10434
204,2019-10-13T21:00:00.000000000Z,11575,1.10330,1.10428,1.10127,1.10268,1.10294,1.10422,1.10121,1.10254,1.10366,1.10434,1.10133,1.10282
205,2019-10-14T21:00:00.000000000Z,21223,1.10278,1.10461,1.09914,1.10323,1.10240,1.10454,1.09909,1.10313,1.10316,1.10468,1.09920,1.10333
